,basement_b'N',basement_b'Y',state_b'AZ',state_b'IN',state_b'MA',state_b'MN',state_b'MO',state_b'ND',state_b'PA',state_b'R5',activity,Uppm,floor,lat,lon,zip
285,0,1,0,0,1,0,0,0,0,0,22.200000882148743,1.42956,0,41.987,-70.736,2351
286,1,0,0,1,0,0,0,0,0,0,25.89999955892563,2.20472,1,39.931,-85.396,47362
287,0,1,0,0,1,0,0,0,0,0,44.400001764297485,2.5116,0,42.351,-71.908,1570
288,0,1,0,0,0,0,0,0,1,0,288.60000705718994,2.84751,0,41.789,-76.516,16914
289,0,1,0,0,0,0,1,0,0,0,59.20000088214874,1.72108,0,37.317,-91.965,65689
290,0,1,0,0,0,0,0,0,1,0,29.60000044107437,2.56866,0,40.468,-79.982,15212
291,0,1,0,0,0,0,0,0,1,0,77.69999647140503,2.95083,0,40.337,-75.107,19047
292,0,1,0,0,0,1,0,0,0,0,362.60000705718994,1.64476,1,45.772,-96.471,56236
293,0,1,0,0,0,0,0,0,1,0,199.80000352859497,2.09744,0,39.871,-77.218,17331
294,0,1,0,0,0,0,1,0,0,0,244.19999647140503,1.72085,0,38.411,-91.075,63069
295,0,1,0,0,0,0,0,1,0,0,37.0,1.38757,0,48.369,-97.721,58237
296,0,1,0,0,0,0,0,0,1,0,55.5,2.55323,0,40.682,-80.35,15001
297,0,1,0,0,0,0,0,0,1,0,81.40000176429749,2.84751,0,41.789,-76.516,16947
298,0,1,0,0,0,1,0,0,0,0,144.30000352859497,1.01386,1,48.358,-96.369,56762
299,0,1,0,0,0,0,0,0,1,0,37.0,2.45192,9,41.0,-78.475,16881
300,0,1,0,0,1,0,0,0,0,0,44.400001764297485,2.43343,0,42.485,-71.392,1742
301,1,0,0,0,0,0,0,0,1,0,177.60000705718994,2.61898,1,40.912,-79.913,16033
302,0,1,0,1,0,0,0,0,0,0,425.5,1.79318,0,41.472,-87.376,46342
303,0,1,0,0,0,0,0,0,1,0,144.30000352859497,2.56866,0,40.468,-79.982,15210
304,0,1,0,0,1,0,0,0,0,0,37.0,1.42956,0,41.987,-70.736,2043
305,0,1,0,0,0,0,0,0,1,0,721.5,2.09744,0,39.871,-77.218,17324
306,0,1,0,1,0,0,0,0,0,0,22.200000882148743,2.49759,0,41.091,-85.067,46745
307,0,1,0,0,0,0,0,0,1,0,122.09999823570251,2.49651,0,39.92,-76.727,17356
308,0,1,0,0,0,0,0,0,1,0,62.900001764297485,3.15469,0,41.058,-75.339,18330
309,1,0,0,0,0,0,0,0,0,1,329.2999858856201,0.869524,1,46.7,-88.352,49946
310,0,1,0,0,0,0,0,0,1,0,1258.0,2.56866,0,40.468,-79.982,15212
311,0,1,0,0,0,0,1,0,0,0,74.0,1.68632,0,38.64,-90.444,63042
312,1,0,1,0,0,0,0,0,0,0,1228.4000282287598,2.71407,1,35.704,-113.757,86401
313,1,0,0,0,0,0,0,0,0,1,107.30000352859497,0.869524,1,46.7,-88.352,49946
314,0,1,0,1,0,0,0,0,0,0,377.39999294281006,1.69837,0,41.509,-87.073,46368
315,0,1,0,0,0,1,0,0,0,0,29.60000044107437,0.907991,0,45.005,-93.477,55369
316,0,1,0,0,0,0,0,0,1,0,440.2999858856201,3.28,0,40.007,-75.135,19134
317,1,0,0,1,0,0,0,0,0,0,162.80000352859497,2.0906,1,38.196,-86.112,47161
318,1,0,1,0,0,0,0,0,0,0,44.400001764297485,2.42466,1,35.4,-110.321,85939
319,1,0,1,0,0,0,0,0,0,0,33.29999911785126,3.43326,1,32.097,-111.789,85737
320,0,1,0,1,0,0,0,0,0,0,81.40000176429749,2.19017,0,40.072,-86.052,46032
321,1,0,0,1,0,0,0,0,0,0,44.400001764297485,1.30385,1,41.549,-86.742,46350
322,0,1,0,0,0,0,0,1,0,0,18.5,1.48399,0,48.222,-101.541,58701
323,0,1,0,1,0,0,0,0,0,0,70.29999911785126,1.16237,0,41.597,-85.859,46526
324,0,1,0,0,0,0,0,1,0,0,25.89999955892563,1.3624,0,48.767,-97.552,58271
325,0,1,0,0,0,1,0,0,0,0,29.60000044107437,0.428565,0,45.273,-93.246,55014
326,0,1,0,1,0,0,0,0,0,0,125.80000352859497,1.79318,0,41.472,-87.376,46321
327,0,1,0,0,0,0,0,0,1,0,129.5,2.5027,0,40.416,-75.927,19560
328,0,1,0,0,0,0,0,0,1,0,33.29999911785126,2.1283,0,42.12,-80.098,16506
329,0,1,0,0,0,0,1,0,0,0,1709.4000282287598,1.72085,0,38.411,-91.075,63090
330,0,1,0,0,0,0,0,0,1,0,185.0,2.56866,0,40.468,-79.982,15044
331,0,1,0,0,0,0,0,1,0,0,37.0,1.62023,0,47.922,-97.457,58201
332,0,1,0,1,0,0,0,0,0,0,48.099998235702515,1.16237,0,41.597,-85.859,46517
333,0,1,0,0,0,0,0,0,1,0,33.29999911785126,3.28,0,40.007,-75.135,19147
334,1,0,0,1,0,0,0,0,0,0,51.79999911785126,1.12399,1,41.617,-86.29,46617
335,0,1,0,0,0,0,0,0,0,1,18.5,0.603508,0,47.72,-90.388,55605
336,0,1,0,0,0,0,0,0,1,0,44.400001764297485,2.28582,0,40.495,-78.714,15902
337,0,1,0,0,0,0,0,0,1,0,111.0,2.63999,0,41.437,-75.61,18447
338,1,0,0,1,0,0,0,0,0,0,62.900001764297485,2.24875,1,39.769,-86.51,46168
339,0,1,0,0,0,0,0,0,1,0,77.69999647140503,2.04444,0,40.415,-76.78,17033
340,0,1,0,0,0,0,0,0,1,0,44.400001764297485,1.99456,0,41.815,-79.274,16329
341,0,1,0,0,0,0,0,0,1,0,0.0,2.57879,0,40.189,-80.249,15301
342,0,1,0,0,1,0,0,0,0,0,11.100000441074371,1.42956,0,41.987,-70.736,2346
343,0,1,0,1,0,0,0,0,0,0,270.10000705718994,2.37492,0,40.829,-85.488,46750
344,1,0,1,0,0,0,0,0,0,0,25.89999955892563,3.11518,1,33.349,-112.491,85204
345,0,1,0,0,0,0,0,0,1,0,66.59999823570251,2.45192,0,41.0,-78.475,16830
346,1,0,0,0,1,0,0,0,0,0,170.19999647140503,2.43343,1,42.485,-71.392,1701
347,0,1,0,0,0,1,0,0,0,0,469.89999294281006,1.36483,1,44.995,-96.173,56256
348,1,0,0,1,0,0,0,0,0,0,25.89999955892563,1.69837,1,41.509,-87.073,46368
349,1,0,0,0,0,0,1,0,0,0,85.09999823570251,1.96648,1,38.647,-94.355,64725
350,0,1,0,0,0,0,1,0,0,0,765.9000282287598,2.13755,0,38.385,-93.792,64735
351,0,1,0,0,0,0,0,0,1,0,218.30000352859497,2.56866,0,40.468,-79.982,15243
352,0,1,0,1,0,0,0,0,0,0,196.10000705718994,1.79318,0,41.472,-87.376,46323
353,1,0,0,0,0,0,1,0,0,0,2079.4000282287598,1.73471,1,37.157,-91.4,65438
354,0,1,1,0,0,0,0,0,0,0,751.0999717712402,3.11518,0,33.349,-112.491,85242
355,1,0,0,0,0,0,0,0,1,0,151.69999647140503,2.37618,1,40.311,-79.468,15677
356,0,1,0,0,1,0,0,0,0,0,40.70000088214874,1.61977,0,42.371,-73.207,1257
357,0,1,0,0,0,0,0,0,1,0,529.1000070571899,2.61898,0,40.912,-79.913,16051
358,0,1,0,1,0,0,0,0,0,0,185.0,2.49759,0,41.091,-85.067,46806
359,0,1,0,0,0,0,0,1,0,0,55.5,1.70512,0,46.286,-100.24,58552
360,1,0,0,1,0,0,0,0,0,0,29.60000044107437,2.37005,1,40.729,-85.221,46777
361,0,1,0,0,0,1,0,0,0,0,96.19999647140503,0.910987,0,46.013,-94.268,56345
362,0,1,0,0,0,0,1,0,0,0,122.09999823570251,1.66622,0,38.636,-90.245,63112
363,1,0,0,0,0,0,0,1,0,0,77.69999647140503,1.91522,1,46.811,-102.655,58601
364,1,0,0,1,0,0,0,0,0,0,236.80000352859497,2.24875,1,39.769,-86.51,46168
365,0,1,0,0,0,0,1,0,0,0,706.7000141143799,1.9036,0,39.514,-92.962,65281
366,1,0,0,0,0,0,0,0,1,0,255.30000352859497,2.61454,1,40.652,-79.088,15701
367,0,1,0,0,0,0,1,0,0,0,29.60000044107437,2.10811,0,39.008,-94.347,64058
368,1,0,1,0,0,0,0,0,0,0,55.5,3.43326,1,32.097,-111.789,85705
369,1,0,0,1,0,0,0,0,0,0,92.5,1.79318,1,41.472,-87.376,46410
370,1,0,1,0,0,0,0,0,0,0,29.60000044107437,3.11518,1,33.349,-112.491,85035
371,0,1,0,0,0,0,0,0,1,0,33.29999911785126,2.67869,0,41.177,-75.989,18222
372,0,1,0,0,0,0,1,0,0,0,777.0,1.66622,0,38.636,-90.245,63110
373,1,0,1,0,0,0,0,0,0,0,418.10000705718994,2.01841,1,35.839,-111.77,86336
374,1,0,1,0,0,0,0,0,0,0,33.29999911785126,2.40633,1,32.933,-109.887,85552
375,0,1,0,0,0,0,0,0,0,1,74.0,0.552472,0,47.974,-94.937,56670
376,0,1,0,0,1,0,0,0,0,0,74.0,1.69334,0,42.583,-72.592,1373
377,1,0,1,0,0,0,0,0,0,0,55.5,3.11518,1,33.349,-112.491,85224
378,0,1,0,0,0,1,0,0,0,0,18.5,0.622088,0,47.588,-92.462,55807
379,0,1,0,0,0,0,1,0,0,0,62.900001764297485,1.66622,0,38.636,-90.245,63127
380,1,0,0,0,0,0,1,0,0,0,22.200000882148743,1.77261,1,37.616,-93.4,65613
381,1,0,0,0,0,0,0,0,1,0,133.19999647140503,2.74915,1,41.821,-75.801,18465
382,0,1,0,0,0,0,0,1,0,0,114.69999647140503,1.14577,0,48.772,-98.465,58260
383,1,0,1,0,0,0,0,0,0,0,270.10000705718994,3.43326,1,32.097,-111.789,85737
384,1,0,0,0,0,0,1,0,0,0,44.400001764297485,1.77261,1,37.616,-93.4,65613
385,0,1,0,0,1,0,0,0,0,0,236.80000352859497,2.43343,0,42.485,-71.392,2168
386,0,1,0,0,0,1,0,0,0,0,44.400001764297485,0.658327,0,45.017,-93.099,55102
387,0,1,0,0,0,0,0,1,0,0,155.39999294281006,1.70553,0,46.933,-97.248,58042
388,0,1,0,0,0,1,0,0,0,0,88.80000352859497,0.658327,1,45.017,-93.099,55107
389,1,0,1,0,0,0,0,0,0,0,92.5,2.01841,1,35.839,-111.77,85020
390,0,1,0,0,0,0,0,0,1,0,96.19999647140503,1.90071,0,39.972,-79.028,15552
391,1,0,0,0,0,0,1,0,0,0,22.200000882148743,2.17261,1,37.81,-90.473,63601
392,0,1,0,0,0,0,0,0,1,0,77.69999647140503,2.4165,0,41.343,-77.065,17701
393,0,1,0,0,0,0,0,0,1,0,44.400001764297485,2.55323,0,40.682,-80.35,15001
394,0,1,0,0,1,0,0,0,0,0,580.8999929428101,2.04101,0,42.289,-70.776,2052
395,1,0,0,0,0,0,0,1,0,0,173.89999294281006,1.51247,1,47.607,-101.322,58519
396,0,1,0,0,1,0,0,0,0,0,103.59999823570251,1.96705,0,42.135,-72.632,1104
397,0,1,0,0,0,0,0,0,1,0,40.70000088214874,2.27287,0,40.706,-76.216,17936
398,1,0,0,0,0,0,1,0,0,0,14.800000220537186,2.17261,1,37.81,-90.473,63601
399,0,1,0,0,0,0,1,0,0,0,233.10000705718994,1.83885,0,38.782,-90.675,63376
400,0,1,0,0,0,0,1,0,0,0,111.0,2.08563,0,39.066,-93.786,64001
401,0,1,0,1,0,0,0,0,0,0,7.400000110268593,2.04177,0,38.319,-85.907,47150
402,0,1,0,0,0,0,0,1,0,0,74.0,1.62023,0,47.922,-97.457,58201
403,1,0,1,0,0,0,0,0,0,0,37.0,3.11518,1,33.349,-112.491,85351
404,1,0,1,0,0,0,0,0,0,0,0.0,2.3866,1,33.801,-110.812,85501
405,0,1,0,1,0,0,0,0,0,0,66.59999823570251,1.30385,0,41.549,-86.742,46360
406,1,0,0,1,0,0,0,0,0,0,114.69999647140503,2.021,1,39.774,-87.207,47872
407,0,1,0,0,1,0,0,0,0,0,37.0,2.43343,0,42.485,-71.392,2155
408,1,0,1,0,0,0,0,0,0,0,44.400001764297485,3.11518,1,33.349,-112.491,85257
409,0,1,0,0,0,0,0,1,0,0,48.099998235702515,1.8278,0,46.358,-101.639,58533
410,0,1,0,0,1,0,0,0,0,0,22.200000882148743,2.04101,0,42.289,-70.776,2368
411,1,0,1,0,0,0,0,0,0,0,196.10000705718994,2.34707,1,31.879,-109.751,85607
412,0,1,0,0,0,0,0,0,1,0,192.39999294281006,2.45192,0,41.0,-78.475,15801
413,0,1,0,0,0,0,1,0,0,0,37.0,1.96648,0,38.647,-94.355,64078
414,0,1,0,0,1,0,0,0,0,0,88.80000352859497,0.0,0,42.349,-70.982,2132
415,1,0,1,0,0,0,0,0,0,0,81.40000176429749,3.39032,1,32.769,-113.904,85364
416,0,1,0,1,0,0,0,0,0,0,159.10000705718994,2.49759,0,41.091,-85.067,46806
417,0,1,0,0,1,0,0,0,0,0,59.20000088214874,2.43343,0,42.485,-71.392,2149
418,0,1,0,0,0,1,0,0,0,0,7.400000110268593,0.976144,0,44.672,-93.066,55075
419,0,1,0,0,0,0,0,1,0,0,81.40000176429749,1.85971,0,46.433,-102.46,58696
420,1,0,0,0,0,0,0,0,0,1,59.20000088214874,0.622088,1,47.588,-92.462,55772
421,0,1,0,0,0,0,0,0,1,0,159.10000705718994,2.24475,0,41.302,-80.258,16121
422,0,1,0,0,0,0,0,0,1,0,703.0,2.27287,0,40.706,-76.216,17901
423,0,1,0,0,0,0,0,0,1,0,25.89999955892563,2.1283,0,42.12,-80.098,16508
424,0,1,0,1,0,0,0,0,0,0,88.80000352859497,2.2372,0,40.769,-86.045,46926
425,0,1,0,0,0,0,0,0,1,0,70.29999911785126,2.61898,0,40.912,-79.913,16001
426,0,1,0,1,0,0,0,0,0,0,40.70000088214874,1.12399,0,41.617,-86.29,46613
427,1,0,0,0,0,0,1,0,0,0,18.5,1.88461,1,37.053,-89.569,63801
428,0,1,0,0,0,0,1,0,0,0,288.60000705718994,1.68632,0,38.64,-90.444,63017
429,0,1,0,0,0,0,0,0,0,1,133.19999647140503,0.799068,0,45.88,-91.144,54843
430,1,0,0,1,0,0,0,0,0,0,51.79999911785126,1.88689,1,40.75,-86.865,47960
431,0,1,0,0,0,0,0,0,1,0,477.2999858856201,2.61898,0,40.912,-79.913,16001
432,1,0,0,1,0,0,0,0,0,0,70.29999911785126,1.58091,1,41.244,-85.861,46502
433,0,1,0,0,0,0,1,0,0,0,33.29999911785126,1.83228,0,39.143,-92.696,65254
434,1,0,0,1,0,0,0,0,0,0,85.09999823570251,2.22498,1,40.516,-85.655,46952
435,0,1,0,0,1,0,0,0,0,0,55.5,1.42956,0,41.987,-70.736,2332
436,0,1,0,1,0,0,0,0,0,0,7.400000110268593,1.82855,0,38.95,-84.965,47040
437,0,1,0,0,0,0,0,0,1,0,25.89999955892563,2.04444,0,40.415,-76.78,17110
438,0,1,0,0,0,0,0,1,0,0,251.60000705718994,1.85971,0,46.433,-102.46,58646
439,0,1,0,0,0,0,0,0,0,1,129.5,0.421763,0,46.335,-84.536,49783
440,0,1,0,0,0,0,0,0,1,0,29.60000044107437,2.95083,0,40.337,-75.107,18954
441,0,1,0,0,1,0,0,0,0,0,148.0,2.00698,0,42.639,-70.905,1984
442,1,0,1,0,0,0,0,0,0,0,33.29999911785126,3.11518,1,33.349,-112.491,85375
443,0,1,0,0,0,0,0,1,0,0,29.60000044107437,1.70512,0,46.286,-100.24,58573
444,1,0,1,0,0,0,0,0,0,0,18.5,2.3866,1,33.801,-110.812,85541
445,0,1,0,0,0,0,0,1,0,0,40.70000088214874,1.70553,0,46.933,-97.248,58102
446,0,1,0,0,1,0,0,0,0,0,114.69999647140503,1.42956,0,41.987,-70.736,2379
447,1,0,1,0,0,0,0,0,0,0,336.7000141143799,2.71407,1,35.704,-113.757,86401
448,1,0,1,0,0,0,0,0,0,0,266.39999294281006,3.11518,1,33.349,-112.491,85018
449,0,1,0,0,0,0,0,0,0,1,33.29999911785126,0.869524,0,46.7,-88.352,49908
450,0,1,0,1,0,0,0,0,0,0,81.40000176429749,2.25931,1,38.841,-86.483,47421
451,0,1,0,0,0,0,0,0,1,0,88.80000352859497,2.05186,0,40.164,-77.266,17070
452,1,0,1,0,0,0,0,0,0,0,310.7999858856201,3.11518,1,33.349,-112.491,85006
453,1,0,0,0,0,0,0,0,0,1,558.7000141143799,0.421763,1,46.335,-84.536,49783
454,0,1,0,0,0,0,0,0,0,1,214.60000705718994,0.896613,1,44.455,-90.042,54494
455,0,1,0,0,0,0,0,0,1,0,77.69999647140503,1.99456,0,41.815,-79.274,16365
456,1,0,1,0,0,0,0,0,0,0,55.5,3.11518,1,33.349,-112.491,85015
457,0,1,0,0,0,0,0,0,1,0,74.0,2.56866,0,40.468,-79.982,15212
458,0,1,0,0,0,0,0,0,1,0,66.59999823570251,2.3585,0,39.973,-75.749,19320
459,0,1,0,0,1,0,0,0,0,0,3.7000000551342964,1.96705,0,42.135,-72.632,1056
460,0,1,0,0,0,0,0,0,1,0,51.79999911785126,2.67972,0,40.042,-76.248,17562
461,0,1,0,0,0,1,0,0,0,0,1206.1999435424805,0.717261,0,46.592,-92.677,55733
462,0,1,0,0,0,0,0,1,0,0,74.0,1.70553,0,46.933,-97.248,58078
463,0,1,0,0,0,0,0,1,0,0,140.59999823570251,1.70553,0,46.933,-97.248,58078
464,0,1,0,0,0,1,0,0,0,0,18.5,0.862876,0,45.038,-92.884,55042
465,0,1,0,1,0,0,0,0,0,0,144.30000352859497,2.17814,0,38.092,-87.272,47601
466,1,0,1,0,0,0,0,0,0,0,74.0,2.01841,1,35.839,-111.77,86001
467,0,1,0,0,1,0,0,0,0,0,133.19999647140503,0.0,0,41.777,-70.257,2653
468,1,0,0,0,0,0,0,0,1,0,122.09999823570251,2.56866,1,40.468,-79.982,15146
469,0,1,0,0,0,0,1,0,0,0,66.59999823570251,1.66622,0,38.636,-90.245,63129
470,0,1,0,0,0,0,0,1,0,0,488.39999294281006,1.77863,0,46.717,-101.283,58554
471,1,0,1,0,0,0,0,0,0,0,37.0,3.11518,1,33.349,-112.491,85283
472,1,0,0,1,0,0,0,0,0,0,99.90000176429749,1.30385,1,41.549,-86.742,46390
473,0,1,0,0,0,1,0,0,0,0,62.900001764297485,0.907991,0,45.005,-93.477,55405
474,0,1,0,0,0,0,0,1,0,0,33.29999911785126,1.91522,0,46.811,-102.655,58601
475,0,1,0,0,0,0,0,1,0,0,107.30000352859497,1.54905,0,46.977,-100.469,58501
476,1,0,0,1,0,0,0,0,0,0,62.900001764297485,2.30591,1,40.484,-86.117,46902
477,0,1,0,0,0,0,0,1,0,0,122.09999823570251,1.77863,0,46.717,-101.283,58554
478,0,1,0,0,0,0,0,1,0,0,14.800000220537186,1.34533,0,47.922,-98.192,58266
479,0,1,0,0,0,1,0,0,0,0,18.5,0.976144,0,44.672,-93.066,55075
480,0,1,0,0,0,0,0,0,1,0,118.40000176429749,2.3585,0,39.973,-75.749,19312
481,1,0,0,0,0,1,0,0,0,0,18.5,1.41027,1,46.892,-96.49,56560
482,0,1,0,0,0,0,0,1,0,0,81.40000176429749,1.62023,0,47.922,-97.457,58201
483,0,1,0,0,0,1,0,0,0,0,917.5999717712402,0.976144,0,44.672,-93.066,55033
484,0,1,0,1,0,0,0,0,0,0,55.5,1.16237,0,41.597,-85.859,46540
485,0,1,0,0,0,0,1,0,0,0,11.100000441074371,2.09233,0,39.31,-94.42,64060
486,0,1,0,0,0,0,1,0,0,0,22.200000882148743,2.10811,0,39.008,-94.347,64050
487,0,1,0,0,1,0,0,0,0,0,307.10000705718994,1.42956,0,41.987,-70.736,2370
488,1,0,1,0,0,0,0,0,0,0,33.29999911785126,2.42466,1,35.4,-110.321,86047
489,0,1,0,0,0,1,0,0,0,0,40.70000088214874,1.15076,1,44.824,-94.272,55350
490,0,1,0,0,0,0,0,1,0,0,125.80000352859497,1.3667,0,46.108,-97.63,58017
491,0,1,0,0,1,0,0,0,0,0,1372.6999435424805,2.5116,0,42.351,-71.908,1740
492,0,1,0,1,0,0,0,0,0,0,136.90000176429749,2.20395,0,39.864,-85.01,47374
493,0,1,0,0,1,0,0,0,0,0,736.2999858856201,2.43343,0,42.485,-71.392,1887
494,0,1,0,0,0,0,0,0,1,0,155.39999294281006,2.55323,0,40.682,-80.35,16115
495,1,0,1,0,0,0,0,0,0,0,259.0,2.71407,1,35.704,-113.757,86401
496,1,0,0,1,0,0,0,0,0,0,366.2999858856201,1.79318,1,41.472,-87.376,46341
497,1,0,1,0,0,0,0,0,0,0,122.09999823570251,2.99849,1,32.904,-111.344,85631
498,1,0,0,0,0,0,1,0,0,0,40.70000088214874,2.13755,1,38.385,-93.792,64770
499,1,0,1,0,0,0,0,0,0,0,118.40000176429749,3.11518,1,33.349,-112.491,85015
500,0,1,0,0,0,1,0,0,0,0,329.2999858856201,0.530789,0,46.483,-94.07,56472
501,1,0,1,0,0,0,0,0,0,0,25.89999955892563,3.11518,1,33.349,-112.491,85018
502,1,0,0,0,0,1,0,0,0,0,92.5,1.01386,1,48.358,-96.369,56738
503,0,1,0,0,0,0,0,1,0,0,25.89999955892563,1.85438,0,47.357,-102.618,58640
504,0,1,0,0,1,0,0,0,0,0,51.79999911785126,1.68913,0,41.757,-71.089,2703
505,0,1,0,0,0,0,1,0,0,0,33.29999911785126,2.10811,0,39.008,-94.347,64110
506,0,1,0,0,0,0,0,1,0,0,92.5,1.37774,0,48.686,-99.245,58323
507,0,1,0,0,0,0,0,1,0,0,96.19999647140503,1.39637,0,48.792,-100.833,58793
508,0,1,0,0,0,0,0,1,0,0,70.29999911785126,1.38757,0,48.369,-97.721,58227
509,1,0,1,0,0,0,0,0,0,0,551.2999858856201,3.11518,1,33.349,-112.491,85351
510,0,1,0,0,0,0,0,0,1,0,59.20000088214874,2.4165,0,41.343,-77.065,17701
511,1,0,0,0,0,0,0,1,0,0,122.09999823570251,1.91522,1,46.811,-102.655,58601
512,0,1,0,0,0,0,0,1,0,0,33.29999911785126,1.62023,0,47.922,-97.457,58201
513,1,0,0,0,0,0,0,1,0,0,236.80000352859497,1.70553,1,46.933,-97.248,58102
514,1,0,0,0,0,0,1,0,0,0,262.69999647140503,2.17261,1,37.81,-90.473,63640
515,0,1,0,1,0,0,0,0,0,0,185.0,1.79318,0,41.472,-87.376,46311
516,0,1,0,0,0,0,0,1,0,0,1635.4000282287598,1.77863,0,46.717,-101.283,58554
517,0,1,0,1,0,0,0,0,0,0,92.5,2.14807,0,38.6,-86.105,47167
518,0,1,0,1,0,0,0,0,0,0,336.7000141143799,1.16237,0,41.597,-85.859,46526
519,0,1,0,0,1,0,0,0,0,0,299.7000141143799,2.04101,0,42.289,-70.776,2188
520,0,1,0,0,1,0,0,0,0,0,114.69999647140503,1.82664,0,42.34,-72.664,1060
521,0,1,0,0,0,0,0,1,0,0,96.19999647140503,1.82169,0,47.74,-103.395,58831
522,0,1,0,0,0,0,0,0,1,0,48.099998235702515,2.35471,0,41.685,-80.106,16335
523,0,1,0,0,0,0,0,0,1,0,66.59999823570251,2.04444,0,40.415,-76.78,17034
524,1,0,0,0,0,0,1,0,0,0,14.800000220537186,2.10811,1,39.008,-94.347,64132
525,1,0,0,0,0,0,1,0,0,0,939.7999858856201,1.57138,1,38.027,-92.766,65037
526,1,0,1,0,0,0,0,0,0,0,136.90000176429749,3.11518,1,33.349,-112.491,85326
527,0,1,0,0,0,0,0,0,1,0,48.099998235702515,2.40263,0,41.772,-77.255,16901
528,1,0,1,0,0,0,0,0,0,0,140.59999823570251,2.99849,1,32.904,-111.344,85222
529,1,0,1,0,0,0,0,0,0,0,129.5,3.43326,1,32.097,-111.789,85614
530,0,1,0,0,0,0,0,0,1,0,266.39999294281006,2.56866,0,40.468,-79.982,15106
531,0,1,0,0,0,0,1,0,0,0,0.0,2.08563,0,39.066,-93.786,64067
532,1,0,1,0,0,0,0,0,0,0,66.59999823570251,3.43326,1,32.097,-111.789,85716
533,0,1,0,0,0,0,0,0,1,0,11.100000441074371,1.90071,1,39.972,-79.028,15530
534,0,1,0,0,0,1,0,0,0,0,40.70000088214874,1.46313,0,44.727,-94.947,55310
535,1,0,0,1,0,0,0,0,0,0,14.800000220537186,2.06239,1,38.477,-85.708,47111
536,1,0,1,0,0,0,0,0,0,0,203.5,3.11518,1,33.349,-112.491,85224
537,0,1,0,1,0,0,0,0,0,0,48.099998235702515,1.16237,0,41.597,-85.859,46516
538,0,1,0,0,0,0,0,0,1,0,51.79999911785126,1.57942,0,40.611,-77.616,17009
539,1,0,1,0,0,0,0,0,0,0,55.5,2.01841,1,35.839,-111.77,86004
540,1,0,1,0,0,0,0,0,0,0,14.800000220537186,3.11518,1,33.349,-112.491,85018
541,0,1,0,0,1,0,0,0,0,0,114.69999647140503,1.96705,0,42.135,-72.632,1001
542,1,0,0,1,0,0,0,0,0,0,1361.5999717712402,1.90687,1,38.786,-85.439,47250
543,0,1,0,0,0,0,0,0,1,0,51.79999911785126,2.37216,0,40.991,-80.334,16117
544,0,1,0,0,0,0,0,0,1,0,773.2999858856201,2.56866,0,40.468,-79.982,15146
545,0,1,0,0,0,0,1,0,0,0,29.60000044107437,2.10811,0,39.008,-94.347,64063
546,0,1,0,0,1,0,0,0,0,0,262.69999647140503,2.5116,0,42.351,-71.908,1772
547,0,1,0,0,0,0,0,1,0,0,96.19999647140503,1.91522,0,46.811,-102.655,58601
548,0,1,0,0,0,0,0,0,0,1,414.39999294281006,0.853045,0,46.496,-89.795,49969
549,1,0,0,0,0,0,0,0,1,0,51.79999911785126,2.40263,1,41.772,-77.255,16901
550,0,1,0,0,0,1,0,0,0,0,37.0,0.658327,0,45.017,-93.099,55103
551,0,1,0,0,0,0,1,0,0,0,62.900001764297485,1.91947,0,39.136,-93.203,65344
552,0,1,0,0,0,1,0,0,0,0,107.30000352859497,1.02424,0,45.123,-94.527,55355
553,1,0,1,0,0,0,0,0,0,0,569.7999858856201,2.01841,1,35.839,-111.77,86001
554,0,1,0,1,0,0,0,0,0,0,240.5,2.17814,0,38.092,-87.272,47619
555,0,1,0,0,0,0,0,0,1,0,85.09999823570251,2.09744,0,39.871,-77.218,17304
556,0,1,0,0,1,0,0,0,0,0,125.80000352859497,2.43343,0,42.485,-71.392,1742
557,0,1,0,0,0,0,1,0,0,0,225.69999647140503,2.10428,0,40.361,-94.883,64468
558,0,1,0,0,0,0,0,1,0,0,81.40000176429749,1.48399,0,48.222,-101.541,58722
559,1,0,1,0,0,0,0,0,0,0,85.09999823570251,3.11518,1,33.349,-112.491,85029
560,0,1,0,0,0,0,0,1,0,0,499.5,1.77863,0,46.717,-101.283,58563
561,1,0,0,0,0,1,0,0,0,0,62.900001764297485,0.66992,1,47.109,-94.916,56633
562,0,1,0,0,0,1,0,0,0,0,14.800000220537186,0.976144,0,44.672,-93.066,55033
563,1,0,0,1,0,0,0,0,0,0,2593.6999435424805,2.14106,1,39.666,-86.845,46172
564,1,0,0,1,0,0,0,0,0,0,40.70000088214874,1.73762,1,38.826,-85.039,47043
565,1,0,0,0,0,0,0,1,0,0,44.400001764297485,1.8278,1,46.358,-101.639,58562
566,0,1,0,0,0,0,0,1,0,0,37.0,1.91522,0,46.811,-102.655,58601
567,1,0,1,0,0,0,0,0,0,0,325.60000705718994,3.76713,1,31.526,-110.846,85621
568,0,1,0,0,0,1,0,0,0,0,85.09999823570251,0.658327,1,45.017,-93.099,55116
569,0,1,0,0,0,0,0,0,1,0,40.70000088214874,2.37618,0,40.311,-79.468,15601
570,0,1,0,0,1,0,0,0,0,0,222.0,1.69334,0,42.583,-72.592,1370
571,0,1,0,0,0,0,0,0,1,0,77.69999647140503,2.92643,0,40.211,-75.368,19446
572,1,0,0,1,0,0,0,0,0,0,29.60000044107437,2.20472,1,39.931,-85.396,47362
